ID^Artist^IDAlbum^Album^AlbumArtist^SongTitle^SongPath^Genre^SongLength^Rating^Custom2^GroupDesc^LastTimePlayed^^
1^10cc^1^The Very Best of 10cc^^Im Not in Love^/mnt/music/Music/10cc/the_very_best_of_10cc/02_-_10cc_-_im_not_in_love.mp3^1970s BritPop^360000^118^Pop7578^2^46048.762396^^
2^10cc^1^The Very Best of 10cc^^The Things We Do for Love^/mnt/music/Music/10cc/the_very_best_of_10cc/15_-_10cc_-_the_things_we_do_for_love.mp3^1970s BritPop^212000^118^Pop7578^2^46079.740058^^
3^13 and God^2^13 and God^^Men of Station^/mnt/music/Music/13_and_god/13_and_god/02_-_13_and_god_-_men_of_station.mp3^2000s Indie^228000^196^Indearly2000s^4^46022.270625^^
4^38 Special^3^Flashback Best Of^^Hold On Loosely^/mnt/music/Music/38_special/flashback_best_of/02_-_38_special_-_hold_on_loosely.mp3^1980s Pop/Rock^283000^186^SouthernRock^4^46078.828611^^
5^3 Doors Down^4^Away from the Sun^^When Im Gone^/mnt/music/Music/3_doors_down/away_from_the_sun/01_-_3_doors_down_-_when_im_gone.mp3^Rock^262000^186^ThreeDoors^4^46002.81853^^
6^3 Doors Down^4^Away from the Sun^^Away from the Sun^/mnt/music/Music/3_doors_down/away_from_the_sun/02_-_3_doors_down_-_away_from_the_sun.mp3^Rock^233000^186^ThreeDoors^4^46004.923287^^
7^3 Doors Down^4^Away from the Sun^^The Road Im On^/mnt/music/Music/3_doors_down/away_from_the_sun/03_-_3_doors_down_-_the_road_im_on.mp3^Rock^240000^0^ThreeDoors^0^0^^
8^3 Doors Down^4^Away from the Sun^^Ticket to Heaven^/mnt/music/Music/3_doors_down/away_from_the_sun/04_-_3_doors_down_-_ticket_to_heaven.mp3^Rock^208000^0^ThreeDoors^0^0^^
9^3 Doors Down^4^Away from the Sun^^Running Out of Days^/mnt/music/Music/3_doors_down/away_from_the_sun/05_-_3_doors_down_-_running_out_of_days.mp3^Rock^211000^118^ThreeDoors^2^44035.5037615741^^
10^3 Doors Down^4^Away from the Sun^^Here Without You^/mnt/music/Music/3_doors_down/away_from_the_sun/06_-_3_doors_down_-_here_without_you.mp3^Rock^239000^118^ThreeDoors^2^46064.99544^^
11^3 Doors Down^4^Away from the Sun^^I Feel You^/mnt/music/Music/3_doors_down/away_from_the_sun/07_-_3_doors_down_-_i_feel_you.mp3^Rock^247000^64^ThreeDoors^1^44447.6585416667^^
12^3 Doors Down^4^Away from the Sun^^Dangerous Game^/mnt/music/Music/3_doors_down/away_from_the_sun/08_-_3_doors_down_-_dangerous_game.mp3^Rock^216000^0^ThreeDoors^0^0^^
13^3 Doors Down^4^Away from the Sun^^Changes^/mnt/music/Music/3_doors_down/away_from_the_sun/09_-_3_doors_down_-_changes.mp3^Rock^237000^0^ThreeDoors^0^0^^
14^3 Doors Down^4^Away from the Sun^^Going Down in Flames^/mnt/music/Music/3_doors_down/away_from_the_sun/10_-_3_doors_down_-_going_down_in_flames.mp3^Rock^209000^0^ThreeDoors^0^0^^
15^3 Doors Down^4^Away from the Sun^^Sarah Yellin^/mnt/music/Music/3_doors_down/away_from_the_sun/11_-_3_doors_down_-_sarah_yellin.mp3^Rock^198000^0^ThreeDoors^0^0^^
16^3 Doors Down^4^Away from the Sun^^This Time^/mnt/music/Music/3_doors_down/away_from_the_sun/12_-_3_doors_down_-_this_time.mp3^Rock^319000^186^ThreeDoors^4^46030.410116^^
17^3 Doors Down^5^Seventeen Days^^Right Where I Belong^/mnt/music/Music/3_doors_down/seventeen_days/01_-_3_doors_down_-_right_where_i_belong.mp3^Rock^152000^0^ThreeDoors^0^0^^
18^3 Doors Down^5^Seventeen Days^^Its Not Me^/mnt/music/Music/3_doors_down/seventeen_days/02_-_3_doors_down_-_its_not_me.mp3^Rock^194000^0^ThreeDoors^0^0^^
19^3 Doors Down^5^Seventeen Days^^Let Me Go^/mnt/music/Music/3_doors_down/seventeen_days/03_-_3_doors_down_-_let_me_go.mp3^Rock^232000^0^ThreeDoors^0^0^^
20^3 Doors Down^5^Seventeen Days^^Be Somebody^/mnt/music/Music/3_doors_down/seventeen_days/04_-_3_doors_down_-_be_somebody.mp3^Rock^195000^0^ThreeDoors^0^0^^
21^3 Doors Down^5^Seventeen Days^^Landing in London (feat. Bob Seger)^/mnt/music/Music/3_doors_down/seventeen_days/05_-_3_doors_down_-_landing_in_london__feat._bob_seger_.mp3^Rock^271000^186^ThreeDoors^4^46007.676609^^
22^3 Doors Down^5^Seventeen Days^^The Real Life^/mnt/music/Music/3_doors_down/seventeen_days/06_-_3_doors_down_-_the_real_life.mp3^Rock^233000^186^ThreeDoors^4^46088.851701^^
23^3 Doors Down^5^Seventeen Days^^Behind Those Eyes^/mnt/music/Music/3_doors_down/seventeen_days/07_-_3_doors_down_-_behind_those_eyes.mp3^Rock^259000^118^ThreeDoors^2^43392.6844097222^^
24^3 Doors Down^5^Seventeen Days^^Never Will I Break^/mnt/music/Music/3_doors_down/seventeen_days/08_-_3_doors_down_-_never_will_i_break.mp3^Rock^230000^0^ThreeDoors^0^0^^
25^3 Doors Down^5^Seventeen Days^^Fathers Son^/mnt/music/Music/3_doors_down/seventeen_days/09_-_3_doors_down_-_fathers_son.mp3^Rock^252000^118^ThreeDoors^2^44306.5034722222^^
26^3 Doors Down^5^Seventeen Days^^Live for Today^/mnt/music/Music/3_doors_down/seventeen_days/10_-_3_doors_down_-_live_for_today.mp3^Rock^227000^0^ThreeDoors^0^0^^
27^3 Doors Down^5^Seventeen Days^^My World^/mnt/music/Music/3_doors_down/seventeen_days/11_-_3_doors_down_-_my_world.mp3^Rock^180000^0^ThreeDoors^0^0^^
28^3 Doors Down^5^Seventeen Days^^Here By Me^/mnt/music/Music/3_doors_down/seventeen_days/12_-_3_doors_down_-_here_by_me.mp3^Rock^228000^186^ThreeDoors^4^46069.842569^^
29^3 Doors Down^6^The Better Life^^Kryptonite^/mnt/music/Music/3_doors_down/the_better_life/01_-_3_doors_down_-_kryptonite.mp3^Rock^234000^0^ThreeDoors^0^0^^
30^3 Doors Down^6^The Better Life^^Loser^/mnt/music/Music/3_doors_down/the_better_life/02_-_3_doors_down_-_loser.mp3^Rock^265000^0^ThreeDoors^0^0^^
31^3 Doors Down^6^The Better Life^^Duck and Run^/mnt/music/Music/3_doors_down/the_better_life/03_-_3_doors_down_-_duck_and_run.mp3^Rock^230000^0^ThreeDoors^0^0^^
32^3 Doors Down^6^The Better Life^^Not Enough^/mnt/music/Music/3_doors_down/the_better_life/04_-_3_doors_down_-_not_enough.mp3^Rock^194000^0^ThreeDoors^0^0^^
33^3 Doors Down^6^The Better Life^^Be Like That^/mnt/music/Music/3_doors_down/the_better_life/05_-_3_doors_down_-_be_like_that.mp3^Rock^266000^153^ThreeDoors^3^46022.036748^^
34^3 Doors Down^6^The Better Life^^Life of My Own^/mnt/music/Music/3_doors_down/the_better_life/06_-_3_doors_down_-_life_of_my_own.mp3^Rock^238000^118^ThreeDoors^2^44082.7282638889^^
35^3 Doors Down^6^The Better Life^^The Better Life^/mnt/music/Music/3_doors_down/the_better_life/07_-_3_doors_down_-_the_better_life.mp3^Rock^188000^0^ThreeDoors^0^0^^
36^3 Doors Down^6^The Better Life^^Down Poison^/mnt/music/Music/3_doors_down/the_better_life/08_-_3_doors_down_-_down_poison.mp3^Rock^262000^0^ThreeDoors^0^0^^
37^3 Doors Down^6^The Better Life^^By My Side^/mnt/music/Music/3_doors_down/the_better_life/09_-_3_doors_down_-_by_my_side.mp3^Rock^196000^0^ThreeDoors^0^0^^
38^3 Doors Down^6^The Better Life^^Smack^/mnt/music/Music/3_doors_down/the_better_life/10_-_3_doors_down_-_smack.mp3^Rock^150000^0^ThreeDoors^0^41434.7924303125^^
39^3 Doors Down^6^The Better Life^^So I Need You^/mnt/music/Music/3_doors_down/the_better_life/11_-_3_doors_down_-_so_i_need_you.mp3^Rock^230000^0^ThreeDoors^0^0^^
40^801^7^801 Live^^Sombre Reptiles^/mnt/music/Music/801/801_live/05_-_801_-_sombre_reptiles.mp3^Classic Rock^195000^0^  ^0^0^^
41^801^7^801 Live^^Miss Shapiro^/mnt/music/Music/801/801_live/08_-_801_-_miss_shapiro.mp3^Classic Rock^261000^0^  ^0^0^^
42^801^7^801 Live^^Third Uncle^/mnt/music/Music/801/801_live/10_-_801_-_third_uncle.mp3^Classic Rock^315000^0^  ^0^0^^
44^A.C. Newman^9^Shut Down the Streets^^Im Not Talking^/mnt/music/Music/a.c._newman/shut_down_the_streets/01_-_a.c._newman_-_im_not_talking.mp3^Alternative^279000^128^IndieMisc^2^46030.749525^^
45^Acqua Fragile^10^Acqua Fragile^^Morning Comes^/mnt/music/Music/acqua_fragile/acqua_fragile/01_-_acqua_fragile_-_morning_comes.mp3^1970s Prog Rock^445000^196^Acqua^4^46030.103507^^
46^Acqua Fragile^10^Acqua Fragile^^Comic Strips^/mnt/music/Music/acqua_fragile/acqua_fragile/02_-_acqua_fragile_-_comic_strips.mp3^1970s Prog Rock^239000^64^Acqua^1^44534.723958^^
47^Acqua Fragile^10^Acqua Fragile^^Science Fiction Suite^/mnt/music/Music/acqua_fragile/acqua_fragile/03_-_acqua_fragile_-_science_fiction_suite.mp3^1970s Prog Rock^357000^64^Acqua^1^43176.9217708333^^
48^Acqua Fragile^10^Acqua Fragile^^Song from a Picture^/mnt/music/Music/acqua_fragile/acqua_fragile/04_-_acqua_fragile_-_song_from_a_picture.mp3^1970s Prog Rock^252000^196^Acqua^4^45031.982894^^
49^Acqua Fragile^10^Acqua Fragile^^Education Story^/mnt/music/Music/acqua_fragile/acqua_fragile/05_-_acqua_fragile_-_education_story.mp3^1970s Prog Rock^257000^153^Acqua^3^44259.8194328704^^
50^Acqua Fragile^10^Acqua Fragile^^Going Out^/mnt/music/Music/acqua_fragile/acqua_fragile/06_-_acqua_fragile_-_going_out.mp3^1970s Prog Rock^179000^196^Acqua^4^46007.672118^^
51^Acqua Fragile^10^Acqua Fragile^^Three Hands Man^/mnt/music/Music/acqua_fragile/acqua_fragile/07_-_acqua_fragile_-_three_hands_man.mp3^1970s Prog Rock^487000^196^Acqua^4^45251.496667^^
52^Acqua Fragile^11^A New Chant^^My Forte^/mnt/music/Music/acqua_fragile/a_new_chant/01_-_acqua_fragile_-_my_forte.mp3^Progressive Rock^308000^64^Acqua^1^44218.7694907407^^
53^Acqua Fragile^11^A New Chant^^the Drowning^/mnt/music/Music/acqua_fragile/a_new_chant/02_-_acqua_fragile_-_the_drowning.mp3^Progressive Rock^386000^118^Acqua^2^44218.7739583333^^
54^Acqua Fragile^11^A New Chant^^Wear Your Car Proudly^/mnt/music/Music/acqua_fragile/a_new_chant/03_-_acqua_fragile_-_wear_your_car_proudly.mp3^Progressive Rock^419000^0^Acqua^0^0^^
55^Acqua Fragile^11^A New Chant^^Tu Per Lei^/mnt/music/Music/acqua_fragile/a_new_chant/04_-_acqua_fragile_-_tu_per_lei.mp3^Progressive Rock^325000^0^Acqua^0^0^^
56^Acqua Fragile^11^A New Chant^^Rain Drops^/mnt/music/Music/acqua_fragile/a_new_chant/05_-_acqua_fragile_-_rain_drops.mp3^Progressive Rock^206000^153^Acqua^3^46079.641817^^
57^Acqua Fragile^11^A New Chant^^All Rise^/mnt/music/Music/acqua_fragile/a_new_chant/06_-_acqua_fragile_-_all_rise.mp3^Progressive Rock^339000^64^Acqua^1^44218.7802662037^^
58^Acqua Fragile^11^A New Chant^^How Come^/mnt/music/Music/acqua_fragile/a_new_chant/07_-_acqua_fragile_-_how_come.mp3^Progressive Rock^155000^0^Acqua^0^44218.7820601852^^
59^Acqua Fragile^11^A New Chant^^a New Chant^/mnt/music/Music/acqua_fragile/a_new_chant/08_-_acqua_fragile_-_a_new_chant.mp3^Progressive Rock^321000^153^Acqua^3^46079.638854^^
60^Acqua Fragile^12^Live in Emilia - Spring 75^^Take 9^/mnt/music/Music/acqua_fragile/live_in_emilia_-_spring_75/01_-_acqua_fragile_-_take_9.mp3^Progressive Rock^296000^0^Acqua^0^0^^
61^Acqua Fragile^12^Live in Emilia - Spring 75^^Mean Woman Blues^/mnt/music/Music/acqua_fragile/live_in_emilia_-_spring_75/07_-_acqua_fragile_-_mean_woman_blues.mp3^Progressive Rock^307000^0^Acqua^0^0^^
62^Acqua Fragile^12^Live in Emilia - Spring 75^^Prelude in C Major^/mnt/music/Music/acqua_fragile/live_in_emilia_-_spring_75/09_-_acqua_fragile_-_prelude_in_c_major.mp3^Progressive Rock^85000^0^Acqua^0^0^^
63^Acqua Fragile^12^Live in Emilia - Spring 75^^the End^/mnt/music/Music/acqua_fragile/live_in_emilia_-_spring_75/10_-_acqua_fragile_-_the_end.mp3^Progressive Rock^237000^0^Acqua^0^0^^
64^Acqua Fragile^13^Mass-Media Stars (Vinyl)^^Cosmic Mind Affair^/mnt/music/Music/acqua_fragile/mass-media_stars__vinyl_/01_-_acqua_fragile_-_cosmic_mind_affair.mp3^1970s Prog Rock^446000^153^Acqua^3^44536.929525^^
65^Acqua Fragile^13^Mass-Media Stars (Vinyl)^^Bar Gazing^/mnt/music/Music/acqua_fragile/mass-media_stars__vinyl_/02_-_acqua_fragile_-_bar_gazing.mp3^1970s Prog Rock^309000^196^Acqua^4^46063.982674^^
66^Acqua Fragile^13^Mass-Media Stars (Vinyl)^^Mass-Media Stars^/mnt/music/Music/acqua_fragile/mass-media_stars__vinyl_/03_-_acqua_fragile_-_mass-media_stars.mp3^1970s Prog Rock^414000^64^Acqua^1^43509.8647685185^^
67^Acqua Fragile^13^Mass-Media Stars (Vinyl)^^Opening Act^/mnt/music/Music/acqua_fragile/mass-media_stars__vinyl_/04_-_acqua_fragile_-_opening_act.mp3^1970s Prog Rock^343000^153^Acqua^3^44060.7343287037^^
68^Acqua Fragile^13^Mass-Media Stars (Vinyl)^^Professor^/mnt/music/Music/acqua_fragile/mass-media_stars__vinyl_/05_-_acqua_fragile_-_professor.mp3^1970s Prog Rock^410000^153^Acqua^3^44687.845799^^
69^Acqua Fragile^13^Mass-Media Stars (Vinyl)^^Coffee Song^/mnt/music/Music/acqua_fragile/mass-media_stars__vinyl_/06_-_acqua_fragile_-_coffee_song.mp3^1970s Prog Rock^355000^196^Acqua^4^45497.4886^^
70^Adam and Darcie^14^The Valley Where Im From^^Take Them All Away^/mnt/music/Music/adam_and_darcie/the_valley_where_im_from/02_-_adam_and_darcie_-_take_them_all_away.mp3^2000s Indie^180000^64^Indie0607^1^44597.736759^^
71^Adele^15^21^^Rolling in the Deep^/mnt/music/Music/adele/21/01_-_adele_-_rolling_in_the_deep.mp3^2010s Pop/Rock^228000^186^Adele^4^45258.575081^^
